"i","t","x","y"
1,1,1.33403031186641,1.29716073411815
1,2,0.230620175746973,2.09059415872499
1,3,-1.13237784877674,2.56659197239071
1,4,1.13355297700735,0.946387642193176
1,5,0.760768995040638,1.58745209941657
1,6,-1.07587667143508,2.22686852921484
1,7,-0.924108755785989,0.675437053206951
1,8,0.593053436323301,1.03165958311447
1,9,-0.255518425142439,1.21940461175883
1,10,-0.657262912593024,0.953867577863812
1,11,-1.27229712034875,0.535967172107349
1,12,0.705849869663004,0.829528547077886
1,13,1.52456169119306,0.631768512949917
1,14,-0.0484866470207817,0.179154490747685
1,15,0.142049520932215,1.53355089242416
1,16,0.0916599554650159,2.98006430233744
1,17,-1.91481693489953,0.732590076249667
1,18,-1.2127396301326,0.49804977450862
1,19,-0.342634819186227,0.906776800819656
1,20,-0.192878412644927,0.44805973134818
2,1,0.855222787564674,0.374060960589394
2,2,0.764505934489661,2.9072927038785
2,3,0.509128219219451,1.71348406142458
2,4,-1.36497742776761,6.38542632512232
2,5,0.683420036484244,0.995910616503333
2,6,-1.83663248709959,4.43928290047169
2,7,0.579352779972811,1.95281177455956
2,8,0.696245037971847,1.893421347642
2,9,0.144419340404834,1.73385402815129
2,10,0.85317121928524,1.51082724679274
2,11,0.568981969020825,0.824212634483567
2,12,1.7866194722512,2.15921236362483
2,13,-2.02932786088031,2.43035236204553
2,14,-0.248391263364088,0.788960254830831
2,15,-0.706505125655069,0.186789779044207
2,16,-0.7176190923125,1.11178977609966
2,17,0.282358960210241,1.70906196678904
2,18,-1.13255536808203,1.48932227397516
2,19,1.69591709239475,1.44505523805024
2,20,-0.240716258978682,0.954961176407481
3,1,0.153452861343536,2.22101364217813
3,2,1.15241662845503,2.63428564424848
3,3,0.281885950157224,1.9053716888833
3,4,1.70672919649495,0.209859013059224
3,5,0.903250154864814,2.59174486319396
3,6,0.304261579681454,0.866361391755022
3,7,0.299744735266521,3.24299501217196
3,8,-0.165140578279896,2.33473473132987
3,9,1.35005963929049,2.2338131473602
3,10,0.896202010106939,2.35372085911182
3,11,-3.45715961151982,0.874106211279189
3,12,-0.0895990068376076,1.20100795235554
3,13,-0.581910500701388,1.88313411965921
3,14,0.11272742697073,2.31921446646262
3,15,0.179726889016863,5.12979255414833
3,16,-0.105990820385613,2.14527444071472
3,17,0.0670010671498224,0.380105617953304
3,18,0.286798923722565,2.21299398838706
3,19,0.812179666650629,6.14098397334012
3,20,-1.06110668195826,0.600801870187633
4,1,0.394855290775073,3.06447716801324
4,2,-0.274445659236506,1.2735532883482
4,3,-1.86071187433324,0.766801690463653
